,Authors,Body,Keywords,Date
34,"['Corky Siemaszko', 'Corky Siemaszko Is A Senior Writer For Nbc News Digital.']","Some of Texas’ top doctors warned Wednesday that Gov. Greg Abbott’s sudden decision to ditch the mask mandate and lift coronavirus restrictions could result in a new surge of Covid-19 infections and deaths.

And while they now have enough masks, ventilators and emergency room space to treat a new wave of patients, they say there is an acute shortage of staffers who aren’t already stressed out and exhausted from battling the pandemic for more than a year.

“We have the capacity to take care of more patients,” Dr. James McDeavitt of the Baylor College of Medicine told NBC News. “We have an ample supply of PPE. That means a lot. The more difficult problem is that while many people in Texas experienced the pandemic in waves, there’s been no respite for front-line health care providers. The biggest issue now is morale. Many health care providers fear this could extend the pandemic.”

McDeavitt, the Houston hospital’s senior vice president and dean of clinical affairs, said he shares these fears.

“I think the governor’s decision was premature,” he said. “If the goal is to reach herd immunity, we are not there yet. Masking and distancing are an important bridge to herd immunity. We’re still seeing 1,000 new cases per day in Houston. We’re getting some 200 new Covid-19 patients per day in the hospitals. Yes, the numbers are down considerably, but that’s still pretty high.”

Houston Methodist President and CEO Dr. Marc Boom said the hardest thing for his exhausted staffers to swallow is the knowledge “that we are 90 to 120 days away from a much better situation.""

Full coverage of the coronavirus outbreak

“Our staff is tired and we’re still in the midst of a third surge,” he said. “Now, everybody is contemplating a fourth surge of infections.”

Why? Because last month’s freak winter storm, which knocked out power to much of the state, forced many Texans to abandon their homes and head to heated shelters where there was little, if any, social distancing.

“Give us 90 to 120 more days and the world will look a lot better,” Boom said. “Wearing a mask may not be mandated, but it’s a personal responsibility as the governor himself said. And we are urging people to continue wearing their masks.”

Both Boom and McDeavitt said that no matter what happens, thanks to the vaccines any new surge won’t be as bad as the prior waves of infections.

“As I said, I think the governor’s decision was premature and I think it will cause another surge,” McDeavitt said. “But I don’t think this is Armageddon. I don’t think this is the end of the world. There is a light at the end of the tunnel and it is getting closer.”

Abbott, a Republican who resisted imposing restrictions early on in the pandemic, surprised Texans on Tuesday by suddenly lifting the state’s mask mandate, rolling back many of the Covid-19 health guidelines, and declaring, “It is now time to open Texas 100 percent.”

That same day, Mississippi Gov. Tate Reeves announced that he was lifting his state’s mask mandate. He too is a Republican.

“We never attempted to say that we're trying to keep every single Mississippian from contracting the virus,” Reeves said Wednesday on Fox Business Network. “Our goal has always been to protect the integrity of our health care system such that if anyone gets the virus, if they can get better with quality care, that they receive that quality care.”

President Joe Biden called the moves by Abbott and Reeves examples of “Neanderthal thinking” and blasted both leaders for easing restrictions even after the federal Centers for Disease Control and Prevention warned against complacency in the face of emerging coronavirus variants.

""I think it's a big mistake,” Biden said Wednesday. “Look, I hope everybody realizes by now that masks make a big difference.”

Texas Attorney General Ken Paxton, however, praised Abbott and said the governor “has moved in the absolute right direction.”

“This is a pandemic that was going to spread one way or the other, and there are certainly things we can do to protect ourselves, but we can't protect everyone all the time, and it is going to spread to some degree,” Paxton said Wednesday on Fox News. “I just think it's time for individual responsibility as opposed to government oversight.”

Paxton, a Republican, is under FBI investigation for allegedly using his office to aid a wealthy political donor.

Dr. Matt Dacso, an internist at the University of Texas Medical Branch, told The Houston Chronicle that Abbott’s announcement hit him like an episode of post-traumatic stress disorder.

“I can think of no other word but incomprehensible,” he said. “Everybody is hurting, but gosh, man. The masks were doing a lot for us.”

San Antonio Mayor Ron Nirenberg said ditching the mask mandate while opening businesses at 100 percent capacity is a “huge mistake.”

“Covid-19 is still widespread in our community and infecting too many of our vulnerable residents,” he said in a statement Tuesday. “You don’t cut off your parachute just as you’ve slowed your descent.”

Download the NBC News app for full coverage of the coronavirus outbreak

Harris County Judge Lina Hidalgo noted that Abbott’s announcement came as Texas was trying to get vaccine distribution back on track after it was derailed by the deadly winter storm that knocked out power across much of the state. Abbott and the rest of the Republicans who run much of the state have gotten an earful from residents angry about the failure of the Texas power grid.

“With the arrival of Covid-19 vaccines, we’re inching closer to the finish line of this pandemic — now is not the time to reverse the gains we’ve worked so hard to achieve,” she said Tuesday. “At best, today’s decision is wishful thinking. At worst, it is a cynical attempt to distract Texans from the failures of state oversight of our power grid.”

In Mississippi, hospital administrators said they were ready for the worst.

“The easy answer is the governor’s announcement will not affect us,” said Marc Rolph, chief spokesman for the University of Mississippi Medical Center in Jackson. “We never let our guard down so there is no need for us to do any extra prep work. We know the governor’s decision increases the chance for another surge, but we’ve already been preparing for another surge.”","['power', 'mandate', 'care', 'greg', 'state', 'surge', 'think', 'decision', 'say', 'gov', 'scrap', 'pandemic', 'texas', 'mask', 'doctors', 'result']",2021-03-03 22:09:00+00:00
35,"['David K. Li', 'David K. Li Is A Breaking News Reporter For Nbc News.']","San Antonio Spurs coach Gregg Popovich blasted Gov. Greg Abbott on Tuesday for rescinding Texas' mask mandate and rolling back other Covid-19 restrictions, calling the decision ""mystifying,"" ""ridiculous"" and ""ignorant.""

Speaking to reporters before San Antonio's 119-92 victory over the New York Knicks, Popovich said that the coronavirus pandemic is still raging and that Abbott's actions defy science.

""I'm worried about the people in our state,"" said Popovich, who has led the Spurs to five NBA championships. ""That's a pretty mystifying decision considering the situation that we're all in.""

Popovich, an Air Force Academy graduate and former intelligence officer, has the third most regular-season coaching victories in pro basketball history. He's also been one of the most outspoken figures in American sports on issues of racial justice and gender equality.

Full coverage of the coronavirus outbreak

The Spurs coach said he's particularly concerned for business owners who want to keep customers and workers safe but will have no authority to tell patrons to wear masks.

""They're trying to do a good job of keeping everybody safe. Of course they want to open up. But getting rid of masks just seems ignorant to me,"" said Popovich, who will serve as Team USA's head basketball coach at the upcoming Olympics. ""People that didn't want to wear masks in the first place, how do the businesses get them to wear masks? Well, now they don't have to. So now there will be more infections, one would think.""

Abbott said Tuesday that his new executive order would rescind most of his previous Covid-19 executive orders and that all businesses would be allowed to open ""100 percent"" effective March 10.

A representative for Abbott could not immediately be reached for comment Wednesday.

While rates of infections are generally coming down across the U.S., thousands of people are still dying. As of Wednesday afternoon, nearly 14,000 people had died from Covid-19 over the previous seven days, according to data from the Centers for Disease Control and Prevention.

Texas still has one of the country's highest rates of infection, as more than 12.3 percent of coronavirus tests in the state came back positive over the last seven days, according to Johns Hopkins University data reported Wednesday. Public health officials have said local governments should use a 5 percent positivity rate as a benchmark to safely reopen.

""But when all of a sudden we act like it's over with, when all the science tells us the opposite, it's basically you're saying: 'You get inflected, you die, it's the way it goes. We got to open up,'"" Popovich said. ""That's not the way to do it. This is really ridiculous.""

Popovich said he fears that getting rid of mask mandates could lead to a surge in cases similar to the deadly fall and winter spike, which was linked to holiday travel and lax adherence to safeguards.

""It's like we have to have instant gratification,"" Popovich said. ""We already went through this once, and now we're going to do it again.""

Download the NBC News app for full coverage of the coronavirus outbreak

CDC Director Rochelle Walensky on Monday strongly cautioned against Abbott's rollbacks.

""Please hear me clearly,"" Walensky said. ""At this level of cases with variants spreading, we stand to completely lose the hard-earned ground we have gained.""

President Joe Biden echoed the concerns Tuesday, even as he announced that the U.S. will have enough Covid-19 vaccine doses for every adult by the end of May.

""This fight is far from over,"" Biden said. ""Though we celebrate the news ... I urge all Americans: Please keep washing your hands, stay socially distanced, wear masks.""","['mandates', 'walensky', 'masks', 'covid', 'wear', 'gregg', 'covid19', 'way', 'lifting', 'coach', 'coronavirus', 'slams', 'governor', 'open', 'popovich', 'texas', 'spurs', 'san']",2021-03-04 03:35:00+00:00
36,"['Lauren Egan', 'Lauren Egan Is A Reporter For Nbc News Based In Washington.']","WASHINGTON — President Joe Biden criticized the decisions in Texas and Mississippi to roll back statewide mask mandates and other Covid-19 health guidelines as ""Neanderthal thinking.""

""I think it's a big mistake. Look, I hope everybody realizes by now that masks make a big difference. We are on the cusp of being able to fundamentally change the nature of this disease because the way in which we are able to get vaccines,"" Biden told reporters.

""The last thing we need is the Neanderthal thinking that, in the meantime, everything is fine, take off our mask, forget it,"" he added.

Texas Gov. Greg Abbott announced Tuesday that it was ""now time to open Texas 100 percent,"" citing the economic impact of the virus. Shortly after Abbott's announcement, Mississippi Gov. Tate Reeves said that he would also end his state's mask mandate. Both governors are Republicans.

The governors' decision came just one day after the Centers for Disease Control and Prevention warned that relaxing the guidelines could cause cases to trend upward again.

Andy Slavitt, the White House senior adviser for Covid-19 response, said Wednesday that the Biden administration was ""using the absolute full extent of all of the areas where we have federal control"" to enforce health guidelines and that they were ""actively being very, very clear on what we think needs to happen.""

""We hope that other elected officials who have the authority in their domains will, in fact, listen,"" he said.

Biden said that the U.S. risks thousands of more deaths to Covid-19 if Americans drop basic guidelines to stop the spread, including masks and social distancing.

""It is critical, critical, critical that they follow the science,"" Biden said of the governors.

Biden announced Tuesday that the U.S. is expected to have enough doses of the three authorized Covid-19 vaccines for every American adult by the end of May, two months earlier than previous estimates. He credited the sped-up timeline to the administration's efforts to ramp up the production and distribution of the vaccine.","['mandates', 'guidelines', 'covid19', 'think', 'thinking', 'mississippi', 'neanderthal', 'lifting', 'biden', 'critical', 'criticizes', 'vaccines', 'texas', 'mask']",2021-03-03 20:11:00+00:00
37,['Associated Press'],"MEXICO CITY — Even as other countries institute airport testing, tracing and mandatory isolation, Mexican authorities bragged Wednesday about the speed with which they let tourists exit the terminal at the resort of Cancún.

Mexico’s National Immigration Institute, the INM, said Wednesday it took tourists an average of only one to two minutes to enter the country.

“The INM is working to maintain and offer rapid service, with quality and warmth,” the institute said.

During peak hours Tuesday, checkpoints at the Cancún airport processed almost 9,000 tourists arriving on dozens of flights.

Mexico has not recovered the level of tourism it had before the pandemic; the overall numbers of tourists arriving at the Cancún airport, one of Mexico’s busiest, was about 1.3 million in January, 54.7% lower than the same month of 2020, when almost 2.3 million passengers landed there.

But Mexico is one of the few nations in Latin America, and the world, to have instituted almost no measures to limit travelers, require mandatory testing or isolation upon arrival.

Passengers bound for Mexico just have to fill out a form asking about their risk factors for COVID-19 and their contact details.

International arrivals in Cancún took the biggest hit in January, but domestic arrivals of people boarding flights within Mexico to Cancún were down only about 18%.

Flights from the U.S. dried up last spring as the pandemic took hold but returned to near-normal during the holiday season. In December, Quintana Roo, the state where Cancún is located, was averaged 460 air arrivals and departures per day compared to a pre-pandemic average of 500. Tourism accounts for 87% of Quintana Roo’s gross domestic product.

Follow NBC Latino on Facebook, Twitter and Instagram.","['took', 'quintana', 'institute', 'airport', 'tourists', 'tourism', 'covid', 'lets', 'cancún', 'arrivals', 'speedily', 'testing', 'despite', 'mexico']",2021-03-04 15:12:44+00:00
38,['March'],IE 11 is not supported. For an optimal experience visit our site on another browser.,"['11', 'watch', 'starship', 'test', 'visit', 'supported', 'experience', 'explodes', 'optimal', 'browser', 'spacex', 'site', 'landing', 'minutes', 'launch']",
39,['March'],"The fertility industry has been hit hard with delays and interruptions over the last year, devastating those with hopes of growing a family. NBC’s Erin McLaughlin reports on their struggles and how patients can be proactive from home.","['nbcs', 'hopes', 'mclaughlin', 'reports', 'interruptions', 'struggles', 'patients', 'impacting', 'hit', 'pandemic', 'planning', 'ivf', 'proactive', 'family', 'industry']",
40,['March'],"Buckingham Palace is opening an investigation into allegations of bullying made against Meghan, Duchess of Sussex, by former staff. Meanwhile, in a new look at Prince Harry and Meghan’s upcoming interview with Oprah, the duchess makes a serious claim against the royal family. NBC’s Keir Simmons reports for TODAY.","['staff', 'simmons', 'prince', 'palace', 'claims', 'launches', 'reports', 'probe', 'bullying', 'today', 'markle', 'upcoming', 'meghan', 'royal', 'buckingham', 'sussex', 'serious', 'duchess']",
41,['March'],"Buckingham Palace said Thursday Prince Philip, the husband of Queen Elizabeth, has undergone a successful procedure for a pre-existing heart condition and will remain in the hospital for treatment, NBC’s Keir Simmons reports.","['treatment', 'procedure', 'prince', 'simmons', 'reports', 'preexisting', 'philip', 'heart', 'queen', 'successful', 'undergone', 'remain', 'undergoes']",
42,"['Janelle Griffith', 'Janelle Griffith Is A National Reporter For Nbc News Focusing On Issues Of Race']","In November 2013, Minneapolis police pulled over LaSean Braddock shortly after midnight as he drove home from a double shift as a mental health worker at Hennepin County Medical Center.

Braddock, 48, said he had grown somewhat accustomed to being stopped by police because his identity had been stolen and he was sometimes mistaken for the man who had been using his name. He carried paperwork with him from the Minnesota Bureau of Criminal Apprehension as proof, he said, so the stops were usually brief: He would show the paperwork to officers; they'd review it and let him go. But the officer at his driver's side window that day stuffed the documents in his pocket without looking at them, Braddock said.

When he hesitated to get out of the car, the officer aggressively hit the driver's side window with a flashlight, Braddock said. Two officers then tried to pull him from the car before he got out on his own.

LaSean Braddock. Courtesy LaSean Braddock

""Then they tried to slam me on the ground, but I was about 240 pounds,"" Braddock said, adding that although he still was unsure why he was stopped, he complied to avoid injury. ""Then they jumped on my head and my neck and my back. I was lying flat on the ground.""

More than six years later, Braddock saw one of those officers again as he watched a harrowing video of George Floyd's final moments. Derek Chauvin, Braddock said, was one of the officers who had treated him roughly. A police report from that night confirms that Chauvin was one of the arresting officers.

Floyd, who was Black, died May 25 after Chauvin, who is white, pressed his knee against his neck for several minutes while he cried out for help in handcuffs and said he couldn't breathe. His death sparked months of racial justice protests in dozens of cities around the world.

Chauvin, who is charged with second-degree murder in Floyd's death, is set to stand trial Monday.

Braddock said he believes Floyd might still be alive if the complaint he filed alleging excessive force by Chauvin the day after their encounter had been taken seriously and not dismissed.

""It's unfortunate that they didn't do anything to Derek Chauvin,"" Braddock said in a recent interview. ""If they had done something about it, it might not have went that far.""

Multiple people who had run-ins with Chauvin before the deadly encounter have accused him in interviews with news outlets and official complaints of using excessive force.

Chauvin, who was a 19-year veteran of the department before he was fired, was named in more than a dozen complaints that resulted in no disciplinary action and one that led to a ""letter of reprimand.""

The Minneapolis Police Department declined to comment about past complaints against Chauvin.

The Minnesota Attorney General's Office, which is prosecuting Chauvin's case, sought to introduce several arrests involving Chauvin dating as far back as 2014, alleging that they showed a history of excessive force.

Jurors may hear about one of those cases, the arrest of Zoya Code in 2017.

'Don't kill me'

According to court documents, Chauvin went to Code's home on June 25, 2017, on a report of a domestic dispute. A relative had accused Code, 38, of trying to choke her with an extension cord, but Code denied having done so. Code, who declined a request for an interview, told The Marshall Project, a nonprofit news organization that covers the criminal justice system, that the relative was swinging the cord around and that she had grabbed hold of it. Code said she had left the house to cool off after the dispute and that when she returned, she encountered Chauvin and another officer.

As Code walked by, Chauvin grabbed one of her arms and told her she was under arrest, prosecutors said in court documents. When she pulled away, Chauvin pulled her to the ground in the prone position and knelt on her, they said. After she was handcuffed, she refused to stand, so Chauvin carried her out of the house in a prone position and set her face down on the sidewalk.

Code told The Marshall Project that she began pleading: ""Don't kill me.""

According to the prosecutors' account, based on the police report and body camera video, at that point, Chauvin told his partner to restrain Code's ankles, ""even though she was not providing any physical resistance.""

Code told The Marshall Project that as he tied her, she told the officer: ""You're learning from an animal. That man — that's evilness right there.""

Code was charged with misdemeanor domestic assault and disorderly conduct. The charges were dismissed March 12, 2018.

Code is listed as a prospective witness for the state in Chauvin's trial. Prosecutors will juxtapose Code's treatment with Chauvin's actions in another case to demonstrate that Chauvin knew how to use reasonable force to restrain a person.

In that incident, Chauvin rendered aid to a suicidal, intoxicated and mentally disturbed man. ""Defendant observed other officers fight with and tase the male,"" prosecutors wrote in a court filing. ""Defendant then observed other officers place the male in a side-recovery position, consistent with training.""

Chauvin rode to the hospital with the man, according to prosecutors. He and the other officers were commended by the police department for their efforts.

Julian Hernandez in Rochester, Pa., on Jan. 20. Prosecutors said Derek Chauvin, the Minneapolis police officer who knelt on George Floyd until he complained that he could not breathe, used excessive force against Hernandez in 2015. Da'Shaunae Marisa / The New York Times via Redux

'He choked me out on the ground'

Other people who encountered Chauvin said his actions were much less measured.

Julian Hernandez, a carpenter, said he was on a road trip to Minneapolis in February 2015, with 20 or so of his co-workers to see a band at the El Nuevo Rodeo nightclub, where Chauvin worked as an off-duty security officer for almost 17 years. Hernandez said that he had been drinking and went to the bar to try to buy cigarettes but that they were too expensive. Hernandez said that as he walked away from the bar, he heard someone say, ""It's time to go."" He turned around and encountered Chauvin, who he said forced him to an exit.

""The whole club was still going,"" said Hernandez, 38. ""And he picked me out of everybody and told me that I had to go because they were going to close.""

He said he tried to tell Chauvin that he needed to retrieve his jacket from the coat check and even showed him his ticket.

""I'm like, 'Dude, let me go get my jacket at least. It's wintertime,'"" Hernandez said. ""And he wouldn't let me.""

Once they got outside, ""things got physical,"" Hernandez said.

""He tried to grab me from my neck, and, of course, I reacted,"" Hernandez said. ""And then, after that, he choked me out on the ground.""

Chauvin restrained Hernandez ""by applying pressure to"" his lingual artery below his chin and ""pressing him"" against a wall, according to prosecutors. He then pulled Hernandez to the ground, placed him in a prone position, handcuffed him and waited for other officers to arrive, they said.

He said he distinctly recalled Chauvin's choking him. Hernandez said that at the time, he had been clean for about six years after having served time in prison in California in his early 20s for selling drugs.

Hernandez said he filed a formal complaint the day after the incident, which was later dismissed, and that he tried to sue the police department but that no lawyer would take his case. He wasn't trying to sue for financial reasons, he said. ""I just wanted them to know what kind of cop they have on their squad,"" he said.

Hernandez was charged with misdemeanor disorderly conduct. He pleaded guilty a couple of months later and, after he stayed out of trouble for a year, the court vacated the plea and dismissed the case, records show. Hernandez's case was among those prosecutors sought to submit as evidence, but a judge denied the request.

""What he did to me was nothing compared to what he did to that poor Black dude,"" Hernandez said, referring to Floyd. ""You can't take the law in your own hands.""

In a court filing, Chauvin's attorney, Eric Nelson, said he acted appropriately. The filing says the encounter with Hernandez involved Chauvin ""at bar close after Valentine's Day, in the dark, early morning hours dealing with a resistant, aggressive arrestee by himself.""

""Chauvin ascertained and reported that the arrestee was actively resisting,"" the filing states. ""Under the Minneapolis Police Department Use of Force policy in effect at the time, a neck restraint could 'be used against a subject who is actively resisting.'""

Nelson didn't return a request for comment about the allegations.

Hernandez said he believes that if Chauvin's superiors had ""looked more into"" complaints about ""his aggressiveness"" and reprimanded him, ""he would still be a cop and George Floyd would be alive.""

Braddock agreed.

Braddock, a former St. Paul resident who now lives in Chicago, said that the morning he was arrested, he asked Chauvin and the other officer why they had stopped him but that they never gave him an answer.

He was booked in the Hennepin County Jail on charges of failure to comply with police orders and obstruction of the legal process, according to a public information report, which said ""a routine license plate check"" of his vehicle showed the owner as having a felony warrant.

The case was dismissed in January 2014. Braddock's attorney at the time, Jordan Deckenbach, said prosecutors tossed the case after the City Attorney's Office reviewed the video from the squad car. The City Attorney's Office said it no longer had a record of why the case was dismissed.

The formal complaint Braddock filed against Chauvin the day after his detainment was also dismissed, he and his attorney said.

""The fact that Mr. Braddock's complaint was dismissed without him being contacted and interviewed is evidence that the complaint was not taken seriously,"" Deckenbach said. ""If Officer Chauvin had been disciplined for physically abusing Mr. Braddock, to include kneeling on Mr. Braddock's neck, perhaps Officer Chauvin would have taken a different approach with George Floyd, resulting in George Floyd still being alive today.""","['george', 'floyd', 'choked', 'allegations', 'knelt', 'officer', 'hernandez', 'dismissed', 'case', 'told', 'abuse', 'braddock', 'officers', 'prosecutors', 'chauvin']",2021-03-03 09:31:00+00:00
43,"['Safia Samee Ali', 'Safia Samee Ali Writes For Nbc News', 'Based In Chicago.']","After more than two weeks without clean running water, Katasha Johnson saw a slow trickle dribbling down a faucet in her home on the west side of Jackson, Mississippi, on Tuesday.

But the brown drip didn't feel like a reprieve for Johnson, 38, who lost water after back-to-back winter storms slammed the city and its century-old water infrastructure last month.

""It's not enough to do anything with, and it doesn't even look safe,"" said Johnson, the mother of children ages 9, 6 and 3.

Instead, Johnson and her fiancé are using melted snow and collected rainwater stored in four large coolers to flush the toilet. To clean dishes and hands, Johnson boils pots of water taken from a bathtub that was pre-filled when water was available.

""It has been absolutely horrible to live like this,"" she said.

Jackson has entered the third week of a crisis that has left much of the city without water since freezing temperatures devastated much of the South. Community leaders say that the disaster isn't a one-off and that it has brought to light long-simmering issues of systemic breakdown and neglect.

Weeks after the storm, the city continues to be under a boil water notice, and residents are being urged to conserve water and lower consumption as much as possible. Residents have been lining up at several sites that distribute non-potable water or water for flushing throughout the city. Many say they have been turned away after supplies ran out.

Mississippi Army National Guard Sgt. Chase Toussaint, right, and Staff Sgt. Matthew Riley, both with the Maneuver Area Training Equipment Site of Camp Shelby, fill 5-gallon water drums with non-potable water on March 1, 2021, at a Jackson, Miss., water distribution site on the New Mount Zion Missionary Baptist Church parking lot. Rogelio V. Solis / AP

Jackson reported 96 main water breaks and leaks, 53 of which have been repaired, the mayor's office said a statement.

""Today we saw pressure stay around 83 to 85 psi. This is good, but ultimately, we need to get to 90 psi and stay there consistently in order for water to be restored to everyone. This is an old system and we are taking it day by day as it recharges itself,"" the statement said.

More than half of the city's schools are closed because of the water crisis; only 19 of nearly 50 public schools have reopened.

While it's still unclear how many residents are out of water, community leaders, like state Rep. Ronnie Crudup, say it's at least 40,000.

Staff members and volunteers with the MS Black Women's Roundtable recently joined with other community partners in providing critical resources like water, hot meals and other necessities at Wingfield High School as part of an ongoing relief effort underway in Jackson, Miss. Mississippi Black Women's Roundtable

Crudup has had no water for 16 days. He lives with his wife and two grandchildren, ages 9 and 10, in the hardest-hit part of the city, in South Jackson.

""We can't bathe, we can't cook food, we can't wash dishes, we can't do laundry. It's tremendously difficult,"" he said.

Crudup said that the city's infrastructure was already frail and that the crisis has highlighted how easily it can break.

""Infrastructure has been a historic problem, and for years each administration kept kicking that can down the road,"" he said. ""This is a longtime issue, but now we're paying a severe price for that neglect.""

Cassandra Welchlin, executive director of the Mississippi Black Women’s Roundtable and co-founder of the Mississippi Women's Economic Security Initiative, a local nonprofit organization, said the water crisis has highlighted a slew of underlying issues long afflicting the community.

""This was a breakdown of a system that was supposed to be in place for the safety of our citizens,"" she said. ""This water crisis has really exacerbated a system that has never really worked for poor folks, Black folks, seniors, for so many people.""

Staff members and volunteers with the MS Black Women's Roundtable recently joined with other community partners in providing critical resources like water, hot meals and other necessities at Cade Chapel M.B. Church as part of an ongoing relief effort underway in Jackson, Miss. Mississippi Black Women's Roundtable

Jackson's population is more than 80 percent Black.

Welchlin said the government hasn't invested in Jackson's infrastructure for a very long time.

""All of this is interconnected. Because of the water crisis, some families lost a week of pay because many people couldn't work. Teachers couldn't teach because they don't have internet connection. They don't have power. Many people were unable to provide, so this is a much larger issue than a lot of people might see,"" she said.

Welchlin and Crudup said state and federal intervention is necessary to fully address not just infrastructure but all of the underlying issues connected to the crisis.

In the interim, several groups have stepped up to aid community members. The Mississippi Women's Economic Security Initiative and other local organizations have coordinated supplies, water and services for residents in need. They have donated gift cards for food and bills and arranged for water trucks, and they have been dropping off cases of bottled water.

But many residents have also had to dip into their own pockets. Kehinde Gaynor, 42, has had to rent three hotel rooms in the last two weeks to give his wife and three children a place with safe water to bathe and wash.

Many residents have had to do that, he said, and the expenses have added up very quickly.

""Not having water isn't new to us. We've lost it before, but never as long as this,"" he said. ""It's affecting every part of our life, and to me it feels like we're the next Flint, Michigan.""","['jackson', 'problems', 'crisis', 'city', 'water', 'longstanding', 'black', 'mississippi', 'residents', 'johnson', 'womens', 'light', 'brings', 'community']",2021-03-03 02:46:00+00:00
44,"['Bracey Harris', 'Bracey Harris Is A National Reporter For Nbc News', 'Based In Jackson']","The coronavirus pandemic has disrupted childhood in every state, with particularly devastating consequences in the South, where families are most likely to run low on food and struggle with bills and access to online schooling, according to a new report.

Louisiana — where 1 in 4 families lack sufficient food, more than anywhere else in the country — placed as the “worst” state for children during the pandemic, the global nonprofit Save the Children found in its ranking based on U.S. census surveys. It was followed by Mississippi, Texas, New Mexico and Alabama. Minnesota and Utah were the states where children fared the best, with Washington, New Hampshire and North Dakota rounding out the top five.

Staffers at Paul Habans Charter School hand out supplies including food, books and computers to students and the community in March 2020 in New Orleans. Chris Graythen / Getty Images

“Kids and families are suffering all across this country, but there are some communities, and some states, better equipped to navigate through it,” said Shane Garver, senior director of rural education for Save the Children.

To compile the rankings, researchers with the organization analyzed data from Aug. 19 to Dec. 21 from the Census Bureau’s biweekly Household Pulse Survey, which asks participants about their lives during the pandemic, ranging from their employment status to their views on the Covid-19 vaccine. Save the Children’s findings center on food insecurity, internet access for schoolwork and difficulty in paying for basic household expenses.

Full coverage of the coronavirus outbreak

The disparities are not limited to geography. Forty-one percent of parents making less than $25,000 per year reported not having enough to eat. The report found that children of color were particularly vulnerable to hunger. Nearly 30 percent of Black households and 1 in 4 Hispanic families said they sometimes or often didn’t have enough food to eat, according to the report. That’s nearly twice the figure for white families.

The gulf carries over to education. Tens of thousands of children have not stepped inside of a classroom since last April. Black and Hispanic students are more likely to still be learning remotely. They’re also more likely to have a harder time accessing devices and reliable internet needed for online instruction. Louisiana had the lowest mark last December for the percentage of families able to access online learning, with only 1 in 4 saying they had what they needed to regularly log on.

When schools shut down last spring, Chriscella Metoyer, Save the Children’s Head Start program director for northwest Louisiana, said that at least 60 percent of families served through the program lacked internet, or a device to keep up with their child’s lessons online.

Do you have a story to share about issues facing children in the South? Contact us

Head Start centers were eventually able to provide tablets to families, but she worries about the struggles her staff can’t account for. Several child care centers in the region have closed, and some families have had a hard time participating in preschool lessons from home.

Some schools in Louisiana, like the Paul Habans Charter School, were able to distribute computers to students when Covid-19 closed schools. Chris Graythen / Getty Images

The hardships have touched Metoyer’s family. Her 22-year-old daughter, Amberlyn, who lives in Natchitoches, was left without work when the day care she worked at shut down for two months. As a single mother with a 4-year-old son, she turned to family for help. When the center reopened, several parents never sent back their children, leaving her with fewer hours. By then, she had learned she was pregnant and decided to stay at home to limit her chances of contracting the virus.

Amberlyn says food assistance and support from her family helped, but she couldn’t always keep up with bills. Then, in mid-September, about a month before she gave birth, she lost her home in an electrical fire.

She’s slowly started over and plans to graduate from college in May, but she worries about Covid-19 numbers going back up and derailing her stability again as she cares for her son and 4-month-old daughter.

“I would feel like I’m back at square one,” she said.

The factors determining many families’ ability to get by were set in motion long before the first case of the coronavirus reached the U.S.

“Before the pandemic, 90 percent of the counties in the U.S. with the highest rates of food insecurity were rural to start with,” Garver said. “So, these were some of the kids, families and communities least prepared. There was the least local investment and local infrastructure to weather a pandemic like this.”

Prior to the pandemic, childhood poverty rates in Louisiana, Mississippi and New Mexico were among the nation’s worst, further fueling hardships families are experiencing now. And it’s not just rural areas — the economic crisis has also hit larger cities across the South.

These circumstances portend a longer road to recovery for communities like Shreveport, Louisiana.

More than 25 percent of residents in the majority-Black city live in poverty.

Omari Ho-Sang, founder of All Streets, All People, a grassroots organization helping to coordinate relief efforts for families in Shreveport during the pandemic, said that the upheaval is the latest in a long list of setbacks, including generational poverty and poor quality of education, that the group has tried to combat.

“We’re hearing stories about folks who are losing their jobs and who are completely dependent on those stimulus checks,” she said. Others don’t have access to bank accounts or move frequently, resulting in checks being mailed to old addresses.

Download the NBC News app for full coverage and alerts about the coronavirus outbreak

It’s been a tough year to catch a break. A winter storm last month left many in the city without running water. All Streets, All People has distributed bottled water, but it’s not enough to reach everyone. The added expense of purchasing water that’s safe enough to drink is one more hardship.

Ho-Sang worries about how the stress triggered by such events will roll down to children. Emergency rooms across the country have seen an increase in mental health-related visits, and students learning remotely report being more physically affected by stress than their peers attending school in person.

“This pandemic has lasted about a year for us,” Ho-Sang said, “but I think the impact will be 10 years long for children.”","['save', 'struggled', 'children', 'upended', 'covid', 'states', 'lives', 'families', 'food', 'students', 'worries', 'pandemic', 'coronavirus', 'access', 'louisiana']",2021-03-02 07:08:00+00:00
